t, target_theta, target_alpha, theta, alpha, control_output, feedforward, plant_input, saturation
0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, -2.45436926061702587e-02, -8.59029241215960582e-02, -1.70009696193376882e+01, 0.00000000000000000e+00, -1.00000000000000000e+01, -1.00000000000000000e+00
2.00000000000000004e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, -2.76116541819415411e-02, -8.59029241215960582e-02, -1.60182584230257561e+01, 0.00000000000000000e+00, -1.00000000000000000e+01, -1.00000000000000000e+00
4.00000000000000008e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, -2.76116541819415411e-02, -8.28349625458244532e-02, -1.43146638465952591e+01, 0.00000000000000000e+00, -1.00000000000000000e+01, -1.00000000000000000e+00
6.00000000000000012e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, -3.06796157577128234e-02, -7.97670009700532923e-02, -1.30412213294118118e+01, 0.00000000000000000e+00, -1.00000000000000000e+01, -1.00000000000000000e+00
8.00000000000000017e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, -3.37475773334841023e-02, -7.66990393942821314e-02, -1.18743424290631836e+01, 0.00000000000000000e+00, -1.00000000000000000e+01, -1.00000000000000000e+00
1.00000000000000002e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, -3.37475773334841023e-02, -7.36310778185109704e-02, -1.05192980230700019e+01, 0.00000000000000000e+00, -1.00000000000000000e+01, -1.00000000000000000e+00
1.20000000000000002e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, -3.68155389092553881e-02, -7.05631162427393654e-02, -9.56271929719305902e+00, 0.00000000000000000e+00, -9.56271929719305902e+00, 0.00000000000000000e+00
1.40000000000000003e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, -3.68155389092553881e-02, -6.74951546669682045e-02, -8.39885686799239473e+00, 0.00000000000000000e+00, -8.39885686799239473e+00, 0.00000000000000000e+00
1.60000000000000003e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, -3.68155389092553881e-02, -6.74951546669682045e-02, -7.85677547009875799e+00, 0.00000000000000000e+00, -7.85677547009875799e+00, 0.00000000000000000e+00
1.80000000000000021e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, -3.98835004850266739e-02, -6.44271930911970436e-02, -7.12327866838723622e+00, 0.00000000000000000e+00, -7.12327866838723622e+00, 0.00000000000000000e+00
