t, target_theta, target_alpha, theta, alpha, control_output, feedforward, plant_input, saturation
0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -8.59029241215960582e-02, -7.53602925248568312e-01, 0.00000000000000000e+00, -7.53602925248568312e-01, 0.00000000000000000e+00
2.00000000000000004e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -8.59029241215960582e-02, -8.47416626325870226e-01, 0.00000000000000000e+00, -8.47416626325870226e-01, 0.00000000000000000e+00
4.00000000000000008e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -8.28349625458244532e-02, -4.92030964603494603e-01, 0.00000000000000000e+00, -4.92030964603494603e-01, 0.00000000000000000e+00
6.00000000000000012e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -8.28349625458244532e-02, -6.01256766896426598e-01, 0.00000000000000000e+00, -6.01256766896426598e-01, 0.00000000000000000e+00
8.00000000000000017e-03, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.97670009700532923e-02, -2.59882106279235359e-01, 0.00000000000000000e+00, -2.59882106279235359e-01, 0.00000000000000000e+00
1.00000000000000002e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.97670009700532923e-02, -3.81845182304088482e-01, 0.00000000000000000e+00, -3.81845182304088482e-01, 0.00000000000000000e+00
1.20000000000000002e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.66990393942821314e-02, -5.20498614431872397e-02, 0.00000000000000000e+00, -5.20498614431872397e-02, 0.00000000000000000e+00
1.40000000000000003e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.66990393942821314e-02, -1.84539609973759511e-01, 0.00000000000000000e+00, -1.84539609973759511e-01, 0.00000000000000000e+00
1.60000000000000003e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.36310778185109704e-02, 1.35686008609214870e-01, 0.00000000000000000e+00, 1.35686008609214870e-01, 0.00000000000000000e+00
1.80000000000000021e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.36310778185109704e-02, -5.50346926492562005e-03, 0.00000000000000000e+00, -5.50346926492562005e-03, 0.00000000000000000e+00
2.00000000000000004e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.36310778185109704e-02, -1.33857540059600044e-01, 0.00000000000000000e+00, -1.33857540059600044e-01, 0.00000000000000000e+00
2.19999999999999987e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.05631162427393654e-02, 1.90127785556073015e-01, 0.00000000000000000e+00, 1.90127785556073015e-01, 0.00000000000000000e+00
2.40000000000000005e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.05631162427393654e-02, 5.23562231661394151e-02, 0.00000000000000000e+00, 5.23562231661394151e-02, 0.00000000000000000e+00
2.60000000000000023e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -7.05631162427393654e-02, -7.28906517337992721e-02, 0.00000000000000000e+00, -7.28906517337992721e-02, 0.00000000000000000e+00
2.80000000000000006e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -6.74951546669682045e-02, 2.53919397422476711e-01, 0.00000000000000000e+00, 2.53919397422476711e-01, 0.00000000000000000e+00
2.99999999999999989e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -6.74951546669682045e-02, 1.18715765524064487e-01, 0.00000000000000000e+00, 1.18715765524064487e-01, 0.00000000000000000e+00
3.20000000000000007e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -6.44271930911970436e-02, 4.36474217409002163e-01, 0.00000000000000000e+00, 4.36474217409002163e-01, 0.00000000000000000e+00
3.40000000000000024e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -6.44271930911970436e-02, 2.93041860718464275e-01, 0.00000000000000000e+00, 2.93041860718464275e-01, 0.00000000000000000e+00
3.60000000000000042e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -6.44271930911970436e-02, 1.62648809181610732e-01, 0.00000000000000000e+00, 1.62648809181610732e-01, 0.00000000000000000e+00
3.79999999999999991e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -6.13592315154254386e-02, 4.84780515940756940e-01, 0.00000000000000000e+00, 4.84780515940756940e-01, 0.00000000000000000e+00
4.00000000000000008e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -6.13592315154254386e-02, 3.45323845499436066e-01, 0.00000000000000000e+00, 3.45323845499436066e-01, 0.00000000000000000e+00
4.20000000000000026e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -6.13592315154254386e-02, 2.18545054189143911e-01, 0.00000000000000000e+00, 2.18545054189143911e-01, 0.00000000000000000e+00
4.39999999999999974e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -6.13592315154254386e-02, 1.03291607543424618e-01, 0.00000000000000000e+00, 1.03291607543424618e-01, 0.00000000000000000e+00
4.59999999999999992e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -5.82912699396542777e-02, 4.39186591476264876e-01, 0.00000000000000000e+00, 4.39186591476264876e-01, 0.00000000000000000e+00
4.80000000000000010e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -5.82912699396542777e-02, 3.12241991192909962e-01, 0.00000000000000000e+00, 3.12241991192909962e-01, 0.00000000000000000e+00
5.00000000000000028e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -5.82912699396542777e-02, 1.96837809117133028e-01, 0.00000000000000000e+00, 1.96837809117133028e-01, 0.00000000000000000e+00
5.20000000000000046e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -5.52233083638831168e-02, 5.32595760840829158e-01, 0.00000000000000000e+00, 5.32595760840829158e-01, 0.00000000000000000e+00
5.39999999999999994e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -5.52233083638831168e-02, 4.05526585821889662e-01, 0.00000000000000000e+00, 4.05526585821889662e-01, 0.00000000000000000e+00
5.60000000000000012e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -5.52233083638831168e-02, 2.90009153986490409e-01, 0.00000000000000000e+00, 2.90009153986490409e-01, 0.00000000000000000e+00
5.80000000000000029e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -5.21553467881119559e-02, 6.25664151383258149e-01, 0.00000000000000000e+00, 6.25664151383258149e-01, 0.00000000000000000e+00
5.99999999999999978e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -5.21553467881119559e-02, 4.98501381521655795e-01, 0.00000000000000000e+00, 4.98501381521655795e-01, 0.00000000000000000e+00
6.19999999999999996e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -5.21553467881119559e-02, 3.82898863465653605e-01, 0.00000000000000000e+00, 3.82898863465653605e-01, 0.00000000000000000e+00
6.40000000000000013e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.90873852123403509e-02, 7.18476509752845827e-01, 0.00000000000000000e+00, 7.18476509752845827e-01, 0.00000000000000000e+00
6.60000000000000031e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.90873852123403509e-02, 5.91243420700658051e-01, 0.00000000000000000e+00, 5.91243420700658051e-01, 0.00000000000000000e+00
6.80000000000000049e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.90873852123403509e-02, 4.75576976107759952e-01, 0.00000000000000000e+00, 4.75576976107759952e-01, 0.00000000000000000e+00
7.00000000000000067e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.90873852123403509e-02, 3.70425662841489145e-01, 0.00000000000000000e+00, 3.70425662841489145e-01, 0.00000000000000000e+00
7.20000000000000084e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.60194236365691900e-02, 7.15504404392008908e-01, 0.00000000000000000e+00, 7.15504404392008908e-01, 0.00000000000000000e+00
7.39999999999999963e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.60194236365691900e-02, 5.96908674670182382e-01, 0.00000000000000000e+00, 5.96908674670182382e-01, 0.00000000000000000e+00
7.59999999999999981e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.60194236365691900e-02, 4.89094374923067066e-01, 0.00000000000000000e+00, 4.89094374923067066e-01, 0.00000000000000000e+00
7.79999999999999999e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.60194236365691900e-02, 3.91081375152962263e-01, 0.00000000000000000e+00, 3.91081375152962263e-01, 0.00000000000000000e+00
8.00000000000000017e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.29514620607980291e-02, 7.42649492609088302e-01, 0.00000000000000000e+00, 7.42649492609088302e-01, 0.00000000000000000e+00
8.20000000000000034e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.29514620607980291e-02, 6.29953195528721310e-01, 0.00000000000000000e+00, 6.29953195528721310e-01, 0.00000000000000000e+00
8.40000000000000052e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -4.29514620607980291e-02, 5.27502016364751025e-01, 0.00000000000000000e+00, 5.27502016364751025e-01, 0.00000000000000000e+00
8.60000000000000070e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -3.98835004850268682e-02, 8.75035425280999313e-01, 0.00000000000000000e+00, 8.75035425280999313e-01, 0.00000000000000000e+00
8.79999999999999949e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -3.98835004850268682e-02, 7.58671211346197971e-01, 0.00000000000000000e+00, 7.58671211346197971e-01, 0.00000000000000000e+00
8.99999999999999967e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -3.98835004850268682e-02, 6.52885562314560408e-01, 0.00000000000000000e+00, 6.52885562314560408e-01, 0.00000000000000000e+00
9.19999999999999984e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -3.98835004850268682e-02, 5.56716790467617240e-01, 0.00000000000000000e+00, 5.56716790467617240e-01, 0.00000000000000000e+00
9.40000000000000002e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.31922347758165137e-01, -3.68155389092552632e-02, 9.09961478763044895e-01, 0.00000000000000000e+00, 9.09961478763044895e-01, 0.00000000000000000e+00
9.60000000000000020e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.68155389092552632e-02, 1.06821214446334833e+00, 0.00000000000000000e+00, 1.06821214446334833e+00, 0.00000000000000000e+00
9.80000000000000038e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.68155389092552632e-02, 9.44327012123585718e-01, 0.00000000000000000e+00, 9.44327012123585718e-01, 0.00000000000000000e+00
1.00000000000000006e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.68155389092552632e-02, 8.31704164541983593e-01, 0.00000000000000000e+00, 8.31704164541983593e-01, 0.00000000000000000e+00
1.02000000000000007e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.68155389092552632e-02, 7.29319757649617761e-01, 0.00000000000000000e+00, 7.29319757649617761e-01, 0.00000000000000000e+00
1.04000000000000009e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.37475773334841023e-02, 1.07691386863096095e+00, 0.00000000000000000e+00, 1.07691386863096095e+00, 0.00000000000000000e+00
1.05999999999999997e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.37475773334841023e-02, 9.60604838391700411e-01, 0.00000000000000000e+00, 9.60604838391700411e-01, 0.00000000000000000e+00
1.07999999999999999e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.37475773334841023e-02, 8.54869356356009025e-01, 0.00000000000000000e+00, 8.54869356356009025e-01, 0.00000000000000000e+00
1.10000000000000001e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.37475773334841023e-02, 7.58746190869016846e-01, 0.00000000000000000e+00, 7.58746190869016846e-01, 0.00000000000000000e+00
1.12000000000000002e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.37475773334841023e-02, 6.71361494971751238e-01, 0.00000000000000000e+00, 6.71361494971751238e-01, 0.00000000000000000e+00
1.14000000000000004e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.06796157577129414e-02, 1.03259170685773150e+00, 0.00000000000000000e+00, 1.03259170685773150e+00, 0.00000000000000000e+00
1.16000000000000006e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.06796157577129414e-02, 9.28679131986322348e-01, 0.00000000000000000e+00, 9.28679131986322348e-01, 0.00000000000000000e+00
1.18000000000000008e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.06796157577129414e-02, 8.34213154830495851e-01, 0.00000000000000000e+00, 8.34213154830495851e-01, 0.00000000000000000e+00
1.19999999999999996e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -3.06796157577129414e-02, 7.48334993779744329e-01, 0.00000000000000000e+00, 7.48334993779744329e-01, 0.00000000000000000e+00
1.21999999999999997e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -2.76116541819413364e-02, 1.11093478279898283e+00, 0.00000000000000000e+00, 1.11093478279898283e+00, 0.00000000000000000e+00
1.23999999999999999e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -2.76116541819413364e-02, 1.00826727804865524e+00, 0.00000000000000000e+00, 1.00826727804865524e+00, 0.00000000000000000e+00
1.26000000000000001e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -2.76116541819413364e-02, 9.14933182821084490e-01, 0.00000000000000000e+00, 9.14933182821084490e-01, 0.00000000000000000e+00
1.28000000000000003e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -2.76116541819413364e-02, 8.30084005341474862e-01, 0.00000000000000000e+00, 8.30084005341474862e-01, 0.00000000000000000e+00
1.30000000000000004e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -2.45436926061701755e-02, 1.19361923397077807e+00, 0.00000000000000000e+00, 1.19361923397077807e+00, 0.00000000000000000e+00
1.32000000000000006e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -2.45436926061701755e-02, 1.09180212886602668e+00, 0.00000000000000000e+00, 1.09180212886602668e+00, 0.00000000000000000e+00
1.34000000000000008e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -2.45436926061701755e-02, 9.99241124225343502e-01, 0.00000000000000000e+00, 9.99241124225343502e-01, 0.00000000000000000e+00
1.36000000000000010e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.34990309333936409e-01, -2.45436926061701755e-02, 9.15094756370177120e-01, 0.00000000000000000e+00, 9.15094756370177120e-01, 0.00000000000000000e+00
